TransactionID,CustomerID,ProductID,Quantity,UnitPrice,Discount,Region,PaymentMethod,InvoiceDate
12316,1191,203,1,132.09,0.14,,POS,2024-07-11
12317,1016,270,3,54.94,0.21,Port Harcourt,POS,2024-12-17
12318,1523,353,2,304.76,0.24,Kano,POS,2024-06-16
12319,1917,310,1,341.54,0.15,Kano,Card,2023-06-26
12320,1400,249,9,323.25,0.26,Abuja,POS,2024-11-09
12321,1905,339,8,431.26,0.16,Port Harcourt,Card,2023-10-21
12322,1885,294,5,245.78,0.12,Lagos,,2023-09-22
12323,1704,291,2,71.56,0.03,Abuja,,2024-06-03
12324,1021,264,1,148.26,0.12,Kano,Card,2023-09-27
12325,1473,246,7,332.9,0.22,Lagos,,2023-07-31
12326,1119,380,2,308.5,0.28,,Cash,2023-06-12
12327,1209,305,1,267.85,0.08,Port Harcourt,Cash,2024-07-10
12328,1305,398,2,343.07,0.11,Kano,,2023-02-22
12329,1269,329,7,320.51,0.05,,Transfer,2023-08-21
12330,1703,305,7,441.26,0.21,Kano,Card,2024-03-13
12331,1686,223,6,295.08,0.29,Lagos,,2024-11-13
12332,1284,203,5,390.41,0.19,Abuja,Card,2024-06-01
12333,1715,307,3,128.11,0.19,Lagos,,2023-02-13
12334,1675,218,3,340.7,0.17,Port Harcourt,Cash,2024-08-25
12335,1762,353,9,451.59,0.03,Port Harcourt,Transfer,2024-12-08
12336,1226,239,4,195.94,0.22,Kano,Card,2024-05-30
12337,1947,249,9,390.66,0.18,Lagos,Transfer,2024-09-24
12338,1380,370,4,363.77,0.2,Abuja,Cash,2024-07-28
12339,1459,274,2,34.47,0.27,Port Harcourt,POS,2023-04-02
12340,1006,394,4,292.85,0.24,Abuja,POS,2024-03-13
12341,1028,211,6,69.44,0.23,,Card,2023-12-03
12342,1906,394,6,483.82,0.28,Kano,Cash,2023-10-21
12343,1032,226,5,406.65,0.3,Abuja,Card,2024-11-30
12344,1645,312,1,59.31,0.17,Kano,Card,2024-11-10
12345,1878,381,3,65.27,0.03,,Card,2023-09-21
12346,1078,393,5,299.26,0.14,Abuja,Transfer,2023-04-15
12347,1927,248,6,175.72,0.24,Abuja,,2023-08-12
12348,1946,343,1,22.28,0.01,,Cash,2024-02-23
12349,1458,329,9,273.11,0.02,Lagos,Transfer,2023-04-25
12350,1569,259,3,196.98,0.02,Abuja,,2023-08-23
12351,1982,381,3,55.03,0.22,Abuja,Card,2023-10-01
12352,1537,229,2,401.95,0.15,Port Harcourt,POS,2023-08-18
12353,1481,283,8,457.96,0.11,Lagos,Transfer,2024-12-29
12354,1429,365,3,379.51,0.03,Abuja,Cash,2023-02-03
12355,1737,227,6,412.1,0.22,,Cash,2024-01-23
12356,1284,224,2,112.16,0.1,Kano,,2024-12-09
12357,1515,295,7,135.47,0.08,,Transfer,2024-05-15
12358,1976,324,4,108.22,0.2,Lagos,Card,2024-04-06
12359,1098,209,9,383.71,0.17,Port Harcourt,,2024-03-24
12360,1396,387,9,474.22,0.11,Port Harcourt,Cash,2023-08-02
12361,1488,241,7,359.83,0.19,Port Harcourt,Transfer,2023-02-15
12362,1038,239,8,441.33,0.08,,POS,2024-02-09
12363,1270,276,3,321.16,0.24,Kano,Card,2023-11-29
12364,1886,304,5,196.89,0.07,Kano,Cash,2023-08-28
12365,1796,317,2,215.75,0.05,Abuja,Transfer,2023-09-11
12366,1156,241,7,42.28,0.23,Kano,POS,2023-08-16
12367,1074,246,8,20.57,0.21,Kano,Cash,2023-06-15
12368,1883,364,9,349.26,0.05,Abuja,POS,2024-08-07
12369,1799,221,7,222.02,0.03,,Cash,2024-05-25
12370,1129,384,8,278.35,0.25,,,2024-08-20
12371,1686,306,9,281.04,0.23,Lagos,,2024-08-15
12372,1973,226,6,142.3,0.1,,,2024-12-27
12373,1083,240,2,240.57,0.2,Port Harcourt,Transfer,2024-11-06
12374,1021,279,2,238.03,0.04,Port Harcourt,,2024-01-25
12375,1458,361,4,197.27,0.15,Lagos,Transfer,2024-02-27
12376,1538,359,9,411.23,0.01,Kano,Card,2024-02-15
12377,1706,288,7,228.33,0.12,Lagos,,2024-08-03
12378,1848,265,2,303.8,0.02,Abuja,Transfer,2024-10-10
12379,1381,211,8,448.28,0.14,Lagos,Cash,2024-10-25
12380,1747,367,7,433.79,0.13,Lagos,Transfer,2024-03-22
12381,1439,272,9,445.76,0.13,Port Harcourt,Transfer,2024-02-07
12382,1603,275,8,138.65,0.01,Abuja,Cash,2023-04-07
12383,1988,289,3,22.32,0.11,Abuja,Transfer,2024-01-14
12384,1020,209,1,134.23,0.23,Lagos,Cash,2024-10-31
12385,1302,295,2,142.96,0.11,Abuja,POS,2023-07-05
12386,1975,375,2,455.13,0.21,Abuja,,2024-11-10
12387,1868,219,4,326.38,0.11,,Card,2023-09-01
12388,1954,238,6,45.44,0.13,Abuja,Transfer,2024-09-22
12389,1083,259,4,72.01,0.17,Kano,Cash,2024-12-08
12390,1773,265,9,82.06,0.29,Abuja,,2024-05-17
12391,1658,264,4,317.06,0.03,Port Harcourt,Transfer,2023-10-15
12392,1952,378,6,369.03,0.01,,,2024-01-04
12393,1452,323,6,430.52,0.18,Port Harcourt,POS,2023-03-06
12394,1386,363,1,470.62,0.28,Port Harcourt,Transfer,2023-06-11
12395,1506,351,8,104.84,0.3,Kano,Cash,2024-08-19
12396,1256,354,3,158.34,0.15,,POS,2024-07-24
12397,1569,329,6,123.96,0.14,Lagos,Transfer,2024-10-23
12398,1891,358,3,182.59,0.19,Abuja,,2024-02-22
12399,1933,256,2,457.76,0.17,Kano,POS,2024-04-25
12400,1526,277,5,289.68,0.19,Kano,Cash,2024-09-24
12401,1161,393,1,370.4,0.26,Lagos,Transfer,2023-09-26
12402,1956,228,9,247.61,0.22,Kano,,2024-07-20
12403,1162,214,7,19.28,0.15,Lagos,,2024-10-09
12404,1831,211,3,36.78,0.14,Lagos,POS,2023-07-09
12405,1792,300,4,271.27,0.19,Lagos,Transfer,2024-02-10
12406,1791,355,6,360.8,0.14,Kano,,2024-05-03
12407,1523,283,3,111.59,0.14,Lagos,POS,2023-11-08
12408,1785,324,7,362.35,0.0,Kano,Card,2024-08-18
12409,1270,302,6,406.28,0.05,,,2024-11-19
12410,1491,223,9,208.89,0.15,Lagos,POS,2023-04-04
12411,1207,348,5,374.48,0.25,Kano,Card,2024-01-25
12412,1538,337,4,204.99,0.08,Kano,POS,2024-06-30
12413,1583,309,3,340.78,0.16,Kano,,2024-02-15
12414,1059,277,1,383.18,0.1,Abuja,Card,2023-07-31
12415,1429,300,3,496.0,0.03,Abuja,POS,2024-09-29
12416,1984,345,3,175.97,0.29,Lagos,Transfer,2024-01-04
12417,1656,341,7,208.47,0.26,,Card,2023-06-17
12418,1604,361,7,86.98,0.02,Lagos,POS,2023-01-14
12419,1308,327,1,106.02,0.22,Port Harcourt,Transfer,2024-08-08
12420,1519,257,3,348.23,0.1,Port Harcourt,Card,2024-07-17
12421,1590,275,8,458.94,0.3,,POS,2023-07-26
12422,1026,349,9,200.33,0.09,,,2023-02-12
12423,1685,397,7,94.02,0.07,,Card,2024-03-17
12424,1561,235,7,146.12,0.17,Abuja,Card,2024-05-29
12425,1198,372,8,230.25,0.25,Abuja,Transfer,2024-08-29
12426,1386,363,6,148.87,0.06,Port Harcourt,POS,2024-01-30
12427,1348,221,3,120.62,0.21,,,2023-08-26
12428,1959,326,1,369.31,0.02,Kano,Transfer,2024-11-09
12429,1939,279,7,8.88,0.28,Port Harcourt,Card,2024-06-14
12430,1692,388,1,271.92,0.02,,Transfer,2024-12-19
12431,1535,299,1,397.91,0.27,Kano,Transfer,2024-02-08
12432,1827,383,9,136.78,0.15,,Transfer,2023-08-02
12433,1377,295,7,303.63,0.13,Lagos,Card,2024-07-21
12434,1898,360,4,,0.29,Kano,Cash,2024-01-09
12435,1915,372,6,329.24,0.3,Lagos,Transfer,2023-05-12
12436,1557,363,1,225.7,0.2,Abuja,Cash,2023-01-09
12437,1526,347,7,176.56,0.04,Port Harcourt,,2023-06-02
12438,1152,217,6,418.78,0.15,,,2024-03-06
12439,1733,237,4,380.43,0.16,Port Harcourt,,2024-04-27
12440,1205,394,7,164.02,0.15,,POS,2023-11-01
12441,1454,350,3,55.99,0.17,Lagos,Card,2023-10-11
12442,1272,308,1,40.54,0.01,Kano,Cash,2024-04-16
12443,1893,322,4,51.67,0.21,Kano,POS,2023-07-09
12444,1235,343,3,293.52,0.21,,Cash,2024-06-11
12445,1851,386,1,30.57,0.03,Lagos,Card,2024-05-26
12446,1739,396,2,171.78,0.17,,Transfer,2023-12-09
12447,1520,395,5,377.83,0.17,,POS,2024-03-05
12448,1677,348,8,150.7,0.2,,Card,2024-12-15
12449,1943,303,1,382.84,0.03,Kano,POS,2024-11-16
12450,1955,397,4,374.01,0.19,,,2024-11-10
12451,1830,339,4,126.68,0.08,Kano,POS,2023-02-03
12452,1725,343,5,365.77,0.15,Abuja,Transfer,2024-04-15
12453,1500,280,7,375.15,0.23,Lagos,Transfer,2024-01-29
12454,1116,286,8,201.74,0.21,Abuja,Cash,2024-05-09
12455,1385,341,6,109.16,0.04,,POS,2024-05-27
12456,1343,260,1,263.03,0.18,Kano,,2023-11-18
12457,1583,398,7,461.09,0.29,Lagos,Transfer,2023-04-25
12458,1394,245,3,321.61,0.05,Port Harcourt,Cash,2023-08-02
12459,1063,231,6,90.6,0.26,Lagos,,2023-05-25
12460,1716,214,8,342.96,0.21,Lagos,,2024-07-12
12461,1720,243,7,216.47,0.23,,,2023-06-27
12462,1071,344,6,297.81,0.08,Abuja,Card,2024-12-25
12463,1788,368,9,368.36,0.09,Abuja,Transfer,2023-12-26
12464,1273,253,9,259.9,0.27,Port Harcourt,Card,2023-10-12
12465,1989,243,1,407.92,0.11,,Card,2023-09-02
12466,1319,297,1,362.47,0.02,Lagos,Transfer,2023-07-25
12467,1337,204,1,309.46,0.18,Abuja,POS,2024-08-06
12468,1365,308,8,79.64,0.04,Abuja,Cash,2023-12-08
12469,1494,226,7,,0.24,Kano,Transfer,2024-12-27
12470,1606,315,3,468.27,0.19,Lagos,Cash,2023-12-26
12471,1165,286,2,72.8,0.26,,POS,2024-05-13
12472,1543,303,4,246.68,0.24,Abuja,Transfer,2023-05-21
12473,1010,322,3,133.15,0.03,,,2024-10-29
12474,1300,278,7,378.49,0.11,Lagos,Transfer,2023-08-10
12475,1728,242,8,362.21,0.23,Lagos,POS,2024-01-24
12476,1800,296,6,74.74,0.13,Abuja,Card,2023-11-26
12477,1101,230,3,439.13,0.29,Port Harcourt,Transfer,2024-01-28
12478,1424,298,6,94.58,0.22,,,2024-10-15
12479,1391,216,2,399.64,0.0,,Transfer,2023-12-24
12480,1778,282,7,231.21,0.26,Kano,Card,2024-01-29
12481,1213,309,7,167.49,0.03,Lagos,Transfer,2024-08-09
12482,1690,381,4,83.33,0.04,Lagos,,2023-02-09
12483,1087,389,8,87.97,0.22,Abuja,POS,2023-09-30
12484,1552,231,4,332.64,0.26,Abuja,,2024-02-24
12485,1400,367,7,277.46,0.16,Abuja,POS,2023-03-11
12486,1587,340,4,65.43,0.09,Kano,,2024-09-14
12487,1888,234,5,60.79,0.11,Port Harcourt,Cash,2024-04-02
12488,1045,332,7,40.79,0.1,Abuja,Transfer,2023-08-22
12489,1671,228,3,373.16,0.1,Abuja,Transfer,2023-07-16
12490,1462,269,5,357.38,0.07,Abuja,Card,2024-12-11
12491,1591,352,3,33.92,0.18,Kano,Cash,2024-05-23
12492,1309,294,5,282.33,0.27,,Card,2024-06-19
12493,1085,221,3,46.91,0.09,Port Harcourt,Transfer,2023-05-27
12494,1091,393,7,452.35,0.06,,Card,2024-07-27
12495,1659,372,1,454.02,0.25,Lagos,POS,2024-04-03
12496,1672,268,9,350.63,0.22,Lagos,Cash,2023-03-08
12497,1713,288,9,463.46,0.28,Abuja,,2023-01-30
12498,1935,271,5,406.67,0.05,,POS,2023-04-17
12499,1927,328,9,415.13,0.04,Kano,,2024-11-08
12500,1241,371,6,287.01,0.16,Port Harcourt,Card,2024-01-25
12501,1864,286,5,,0.18,,Transfer,2024-02-10
12502,1001,295,3,112.81,0.14,,POS,2023-05-01
12503,1224,274,8,166.96,0.18,Port Harcourt,Cash,2023-01-11
12504,1800,366,4,316.11,0.05,,,2024-08-06
12505,1744,253,3,90.46,0.14,,POS,2023-12-13
12506,1972,287,6,133.03,0.2,Port Harcourt,Transfer,2023-09-10
12507,1925,356,8,236.69,0.13,Kano,Cash,2023-04-29
12508,1928,253,9,120.36,0.2,Port Harcourt,Cash,2024-06-03
12509,1588,215,6,296.38,0.14,Abuja,,2023-08-03
12510,1115,298,5,461.97,0.1,Abuja,POS,2023-03-21
12511,1665,219,2,375.3,0.09,Abuja,POS,2024-02-23
12512,1917,245,2,334.88,0.12,Abuja,Cash,2024-08-06
12513,1102,394,9,293.45,0.01,Lagos,Card,2024-12-12
12514,1193,392,2,246.53,0.2,Kano,Cash,2024-11-15
12515,1165,326,2,97.35,0.25,Lagos,Transfer,2023-10-16
12516,1870,257,3,447.88,0.11,,POS,2023-08-22
12517,1089,380,3,128.03,0.01,,,2023-09-18
12518,1685,310,4,50.2,0.3,Port Harcourt,POS,2024-10-18
12519,1121,328,7,376.26,0.08,Abuja,Cash,2023-01-22
12520,1142,280,9,91.93,0.04,Port Harcourt,Transfer,2023-03-19
12521,1993,393,2,189.09,0.11,,Card,2024-11-02
12522,1105,356,4,19.0,0.22,Abuja,POS,2023-01-14
12523,1886,283,9,72.85,0.09,Kano,Cash,2023-05-28
12524,1427,269,2,90.74,0.17,,Cash,2024-10-23
12525,1304,207,1,31.93,0.12,Port Harcourt,Cash,2023-01-30
12526,1871,228,8,,0.04,Port Harcourt,Transfer,2024-03-13
12527,1970,311,9,419.32,0.1,,Cash,2024-11-03
12528,1316,378,7,189.79,0.22,Lagos,Cash,2024-06-13
12529,1962,360,8,437.92,0.18,Kano,Cash,2023-03-04
12530,1634,330,4,110.61,0.04,,POS,2024-03-05
12531,1901,387,4,,0.05,,Cash,2023-05-15
12532,1008,362,2,79.61,0.19,Port Harcourt,Transfer,2023-06-06
12533,1773,396,8,312.18,0.24,Abuja,POS,2024-07-22
12534,1072,307,2,212.84,0.1,Abuja,Cash,2023-09-11
12535,1358,308,9,308.58,0.18,Abuja,Card,2023-07-06
12536,1222,219,4,382.03,0.05,Port Harcourt,Transfer,2024-01-14
12537,1415,272,1,275.12,0.09,Abuja,Card,2023-11-23
12538,1552,366,4,315.68,0.01,,Transfer,2023-07-18
12539,1369,203,3,467.95,0.23,Lagos,Card,2023-06-20
12540,1715,218,6,153.04,0.12,Lagos,Cash,2023-11-11
12541,1263,301,7,182.79,0.24,Lagos,Card,2023-01-06
12542,1839,372,8,360.26,0.21,Abuja,Card,2023-09-13
12543,1689,370,2,307.6,0.25,Lagos,Transfer,2023-11-16
12544,1859,340,6,93.37,0.09,Abuja,Cash,2023-09-05
12545,1317,340,6,191.19,0.06,,Transfer,2023-01-04
12546,1083,387,5,236.58,0.29,,Cash,2024-05-27
12547,1317,384,7,212.6,0.22,Port Harcourt,,2024-05-20
12548,1110,285,3,93.25,0.25,Port Harcourt,POS,2023-01-31
12549,1250,251,4,462.59,0.0,Kano,POS,2024-09-20
12550,1382,310,9,382.35,0.11,,Transfer,2023-10-02
12551,1006,380,4,243.27,0.22,Abuja,Cash,2024-12-09
12552,1458,308,3,341.63,0.02,Kano,Card,2023-11-21
12553,1083,285,2,449.15,0.17,,POS,2023-06-26
12554,1207,242,5,72.41,0.13,Abuja,Transfer,2023-10-14
12555,1899,399,4,128.93,0.01,,Transfer,2023-03-20
12556,1389,399,8,273.64,0.07,,Transfer,2023-08-31
12557,1313,241,7,400.51,0.09,Abuja,Cash,2024-05-15
12558,1021,289,6,22.95,0.03,,Transfer,2023-07-24
12559,1409,314,2,492.09,0.19,,,2024-04-04
12560,1894,225,3,230.18,0.07,,Card,2024-01-18
12561,1514,350,9,182.82,0.08,Port Harcourt,Transfer,2024-12-23
12562,1126,242,9,,0.27,Lagos,Cash,2023-11-29
12563,1808,276,5,91.31,0.14,,Card,2024-08-25
12564,1699,355,3,396.83,0.12,Abuja,Card,2023-06-15
12565,1873,336,2,477.93,0.22,,POS,2023-06-10
12566,1013,219,8,209.75,0.27,Port Harcourt,Transfer,2023-01-06
12567,1970,383,6,476.45,0.01,Port Harcourt,Transfer,2024-10-14
12568,1977,238,7,412.78,0.13,,Cash,2023-07-24
12569,1011,378,1,243.12,0.18,Kano,,2024-06-15
12570,1086,211,1,338.64,0.1,Lagos,,2023-04-10
12571,1523,382,2,220.32,0.23,Abuja,POS,2024-11-07
12572,1908,210,3,,0.29,Abuja,,2023-02-14
12573,1536,353,1,33.73,0.28,Abuja,Cash,2024-04-01
12574,1300,241,5,349.65,0.08,Abuja,POS,2023-08-15
12575,1242,354,3,31.15,0.07,Port Harcourt,Transfer,2023-11-11
12576,1121,210,1,409.46,0.29,Lagos,,2023-02-21
12577,1146,237,8,413.35,0.14,,Cash,2023-05-26
12578,1566,297,6,122.35,0.06,,Cash,2023-10-08
12579,1749,370,9,165.21,0.21,Kano,Transfer,2023-05-03
12580,1355,218,3,243.25,0.09,,Cash,2024-12-19
12581,1684,391,9,,0.08,Lagos,POS,2024-04-15
12582,1903,333,9,147.24,0.26,,POS,2023-10-24
12583,1732,373,1,298.28,0.05,Port Harcourt,Card,2024-09-05
12584,1630,315,3,152.4,0.02,,Transfer,2024-05-26
12585,1308,312,6,32.47,0.08,Abuja,Cash,2024-10-02
12586,1694,369,8,6.25,0.18,Abuja,,2024-05-16
12587,1287,264,4,55.07,0.04,Abuja,POS,2024-11-09
12588,1306,298,5,397.16,0.14,Abuja,Transfer,2023-07-21
12589,1811,271,9,480.91,0.19,Port Harcourt,Transfer,2024-02-19
12590,1593,386,6,216.35,0.25,Port Harcourt,POS,2024-09-05
12591,1965,251,7,258.78,0.07,Port Harcourt,Card,2024-08-05
12592,1913,317,7,77.69,0.25,,Transfer,2024-02-26
12593,1722,374,4,277.76,0.07,Abuja,Cash,2024-06-03
12594,1661,319,4,76.6,0.2,Kano,,2024-11-04
12595,1548,206,4,307.55,0.13,Kano,,2023-03-14
12596,1351,210,5,466.96,0.03,Abuja,POS,2023-12-11
12597,1311,302,5,,0.21,Lagos,Transfer,2023-01-27
12598,1872,260,8,383.46,0.07,,,2023-06-18
12599,1058,267,9,16.63,0.05,Kano,Transfer,2024-08-07
12600,1642,352,2,190.87,0.11,Port Harcourt,POS,2023-07-28
12601,1923,339,7,59.82,0.2,Lagos,Card,2024-09-02
12602,1713,353,1,179.48,0.07,Port Harcourt,,2024-06-26
12603,1754,301,1,90.9,0.06,Lagos,Cash,2024-06-28
12604,1034,309,4,189.79,0.0,Lagos,POS,2024-12-25
12605,1444,339,7,211.67,0.14,,Card,2024-10-18
12606,1092,370,2,153.79,0.13,Port Harcourt,Cash,2024-09-02
12607,1949,250,2,330.03,0.07,Port Harcourt,Cash,2023-11-06
12608,1958,316,1,459.83,0.02,Kano,,2023-06-29
12609,1206,364,2,203.29,0.13,Abuja,Transfer,2024-10-08
12610,1352,245,7,100.21,0.24,Abuja,POS,2024-03-13
12611,1902,252,9,139.01,0.21,Kano,Cash,2024-04-21
12612,1331,287,6,427.73,0.26,Lagos,,2024-01-30
12613,1816,320,2,287.96,0.0,Kano,Card,2024-12-02
12614,1861,212,9,230.23,0.29,Kano,Cash,2024-06-25
12615,1724,288,7,79.07,0.1,Port Harcourt,Card,2024-08-16
12616,1158,324,1,227.62,0.3,Kano,POS,2023-02-26
12617,1953,317,9,142.85,0.08,Lagos,,2023-06-23
12618,1956,253,2,471.87,0.14,Abuja,Card,2024-12-20
12619,1023,384,4,442.61,0.11,,Transfer,2023-11-22
12620,1403,315,9,46.53,0.11,Kano,Card,2023-11-18
12621,1804,317,4,260.74,0.25,Kano,Card,2023-07-02
12622,1515,203,3,116.4,0.22,Port Harcourt,,2023-08-23
12623,1731,274,1,208.33,0.3,Port Harcourt,,2024-09-10
12624,1363,248,7,439.04,0.18,Kano,Cash,2023-07-05
12625,1381,206,6,266.12,0.14,Kano,Card,2023-09-23
12626,1531,309,4,170.44,0.03,Lagos,Card,2024-10-05
12627,1955,321,6,107.9,0.3,Abuja,,2023-11-25
12628,1151,210,6,401.16,0.17,Abuja,Transfer,2023-12-31
12629,1561,291,4,314.14,0.21,,,2024-11-13
12630,1688,381,6,236.69,0.12,Abuja,Transfer,2023-01-24
12631,1946,372,8,112.65,0.16,,,2023-09-18
12632,1607,222,3,170.45,0.28,Port Harcourt,POS,2023-12-21
12633,1616,227,4,480.12,0.05,,Card,2023-07-15
12634,1419,310,1,262.44,0.09,,Transfer,2024-09-02
12635,1249,256,4,203.35,0.05,Abuja,POS,2024-05-04
12636,1116,225,9,263.1,0.24,Kano,Transfer,2023-11-29
12637,1865,352,8,390.6,0.02,Port Harcourt,Cash,2024-09-04
12638,1511,253,4,173.35,0.02,Lagos,Cash,2024-09-23
12639,1739,228,7,93.46,0.09,,Card,2023-11-17
12640,1577,296,3,294.54,0.15,,POS,2024-03-22
12641,1334,363,9,334.28,0.12,,POS,2024-01-12
12642,1417,213,4,357.8,0.01,Kano,Cash,2023-07-22
12643,1931,277,2,441.58,0.29,Lagos,Card,2023-03-31
12644,1773,234,5,188.73,0.29,Abuja,Cash,2024-12-07
12645,1294,229,2,42.3,0.08,Port Harcourt,POS,2023-06-26
12646,1937,291,6,479.38,0.22,Kano,Transfer,2024-09-18
12647,1754,216,1,220.33,0.17,Lagos,POS,2023-02-01
12648,1370,394,6,,0.07,Port Harcourt,Card,2024-12-27
12649,1185,357,4,334.82,0.08,Abuja,POS,2023-08-31
12650,1245,292,3,275.52,0.15,Port Harcourt,,2023-03-11
12651,1636,372,2,106.6,0.13,,POS,2023-03-12
12652,1267,278,7,378.8,0.09,,,2024-09-14
12653,1642,309,9,402.86,0.24,Kano,Cash,2023-06-07
12654,1236,378,3,278.72,0.14,Port Harcourt,,2024-07-02
12655,1529,301,6,246.84,0.2,,POS,2023-11-22
12656,1551,305,9,61.4,0.06,Kano,POS,2023-02-04
12657,1020,246,2,46.56,0.16,Kano,POS,2024-04-24
12658,1910,380,7,173.08,0.1,Kano,Card,2024-04-04
12659,1736,263,5,158.87,0.16,Abuja,Cash,2024-02-20
12660,1866,365,5,477.06,0.23,,,2024-07-24
12661,1793,263,7,392.89,0.23,,Transfer,2024-02-23
12662,1519,286,9,331.66,0.11,Lagos,,2024-05-25
12663,1099,206,4,261.24,0.21,Abuja,POS,2024-01-03
12664,1751,221,9,87.85,0.28,,Transfer,2023-07-26
12665,1477,280,9,489.34,0.19,,Transfer,2023-12-27
12666,1598,368,4,190.65,0.04,Lagos,,2024-03-11
12667,1297,273,3,57.93,0.2,Port Harcourt,,2024-07-31
12668,1939,337,2,249.43,0.03,Port Harcourt,,2023-09-27
12669,1525,384,9,437.63,0.26,Abuja,,2023-08-21
12670,1333,334,2,444.21,0.15,Kano,Cash,2024-10-30
12671,1001,324,6,10.43,0.12,Lagos,Card,2023-04-16
12672,1374,249,5,443.72,0.02,Lagos,Card,2024-10-27
12673,1292,251,5,139.38,0.11,,,2023-01-18
12674,1836,360,4,24.29,0.27,,Card,2024-05-09
12675,1933,200,6,424.66,0.01,Lagos,,2023-09-17
12676,1552,380,5,432.61,0.14,Kano,,2024-04-29
12677,1317,387,4,300.13,0.28,Port Harcourt,,2023-11-09
12678,1501,361,9,289.34,0.12,Abuja,Cash,2024-09-22
12679,1827,203,6,407.49,0.13,Port Harcourt,POS,2023-04-12
12680,1380,344,3,394.22,0.17,Abuja,Card,2024-06-20
12681,1622,331,6,445.6,0.14,Kano,Card,2023-06-29
12682,1013,370,1,278.61,0.05,Lagos,Cash,2024-05-24
12683,1503,203,5,483.99,0.01,Kano,Cash,2024-04-21
12684,1230,200,6,498.09,0.18,Lagos,,2024-11-04
12685,1984,270,8,62.69,0.28,,,2024-02-04
12686,1083,377,9,425.52,0.03,Abuja,POS,2023-12-16
12687,1129,388,3,252.41,0.06,,Card,2023-08-03
12688,1742,234,2,196.85,0.11,Lagos,Cash,2024-01-18
12689,1837,207,4,308.47,0.24,Abuja,POS,2023-05-04
12690,1144,351,8,32.7,0.08,Abuja,Card,2023-10-19
12691,1890,235,8,255.7,0.26,,POS,2024-10-29
12692,1856,377,3,436.09,0.02,Abuja,POS,2024-12-05
12693,1027,322,4,110.66,0.28,Lagos,,2023-11-24
12694,1065,242,3,216.06,0.17,Lagos,POS,2024-07-18
12695,1162,226,2,470.04,0.2,,,2024-11-12
12696,1228,231,4,217.14,0.11,Kano,Card,2023-04-08
12697,1260,277,6,182.39,0.23,Lagos,Card,2024-10-20
12698,1448,320,5,223.07,0.05,Lagos,,2023-10-27
12699,1423,345,3,262.13,0.01,Abuja,Transfer,2023-01-30
12700,1459,355,2,317.84,0.12,Abuja,POS,2023-03-15
12701,1951,356,9,401.34,0.26,Lagos,Card,2023-06-21
12702,1675,215,1,228.79,0.23,,POS,2023-03-25
12703,1300,298,9,409.65,0.16,Kano,Transfer,2024-08-07
12704,1918,246,1,269.19,0.17,Abuja,POS,2023-10-17
12705,1302,386,7,172.55,0.04,Abuja,Transfer,2024-09-30
12706,1286,230,6,330.69,0.25,Kano,Cash,2023-03-26
12707,1394,203,7,360.27,0.24,Abuja,Transfer,2023-09-11
12708,1009,364,3,281.23,0.2,,Card,2024-10-25
12709,1706,216,3,33.02,0.14,Abuja,,2024-06-02
12710,1629,238,1,89.09,0.29,Abuja,,2024-03-27
12711,1269,247,4,146.22,0.26,Lagos,POS,2023-11-03
12712,1591,373,2,144.9,0.19,,Cash,2024-10-09
12713,1969,375,8,338.34,0.11,,POS,2023-07-03
12714,1604,238,3,14.08,0.19,Lagos,Transfer,2023-11-10
12715,1777,331,7,379.06,0.17,Port Harcourt,,2023-12-07
12716,1843,229,7,136.34,0.12,Kano,Transfer,2023-08-15
12717,1861,357,9,158.46,0.09,,,2023-09-21
12718,1360,221,6,266.32,0.12,Port Harcourt,,2024-03-25
12719,1256,265,1,111.88,0.17,Kano,,2023-09-08
12720,1132,307,8,442.81,0.13,,Card,2024-02-12
12721,1275,211,1,47.26,0.08,Abuja,Transfer,2023-06-19
12722,1775,235,3,224.97,0.23,,POS,2024-07-19
12723,1682,217,5,425.46,0.16,Kano,Cash,2023-05-12
12724,1971,289,8,309.84,0.02,Port Harcourt,POS,2024-08-28
12725,1512,380,9,149.7,0.11,Abuja,Transfer,2023-02-15
12726,1312,398,7,213.28,0.27,Kano,Cash,2023-12-16
12727,1575,200,9,354.81,0.23,Kano,POS,2023-04-09
12728,1885,326,3,486.76,0.1,,Cash,2023-02-06
12729,1979,385,5,447.1,0.28,Lagos,Transfer,2024-03-13
12730,1283,289,8,174.5,0.02,Lagos,,2023-03-16
12731,1120,286,1,499.11,0.29,Abuja,Transfer,2023-02-27
12732,1106,289,8,6.73,0.07,Kano,Card,2023-01-19
12733,1932,333,7,18.68,0.0,Port Harcourt,Cash,2024-02-06
12734,1686,269,1,412.8,0.13,Abuja,Transfer,2023-07-07
12735,1996,243,6,103.73,0.11,Abuja,,2023-05-19
12736,1203,399,1,35.08,0.16,,,2023-05-23
12737,1164,351,2,122.39,0.24,Port Harcourt,Transfer,2023-04-18
12738,1304,285,5,215.92,0.25,Kano,POS,2023-08-09
12739,1496,218,2,366.63,0.12,Kano,Transfer,2023-05-25
12740,1631,300,1,314.05,0.13,Kano,,2024-05-24
12741,1555,345,6,122.62,0.04,Abuja,Transfer,2024-01-11
12742,1823,294,8,254.12,0.01,,Card,2023-01-05
12743,1155,300,8,463.48,0.19,Abuja,POS,2024-01-23
12744,1366,229,8,408.43,0.02,Lagos,Transfer,2024-07-21
